

🇨🇳｜黑龙江ipv4,#genre#
新视觉,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000249
汽摩,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000168
山东教育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000112
收藏天下,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000155
国学频道,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000169
茶频道,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000181
财富天下,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000231
东方卫视,http://xrhui.f3322.org:8888/udp/233.50.201.125:5140
内蒙古卫视,http://xrhui.f3322.org:8888/udp/233.50.201.148:5140
甘肃卫视,http://xrhui.f3322.org:8888/udp/233.50.201.149:5140
海南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.55:5140
青海卫视,http://xrhui.f3322.org:8888/udp/233.50.201.65:5140
西藏卫视,http://xrhui.f3322.org:8888/udp/233.50.201.70:5140
陕西卫视,http://xrhui.f3322.org:8888/udp/233.50.201.59:5140
兵团卫视,http://xrhui.f3322.org:8888/udp/233.50.201.72:5140
山西卫视,http://xrhui.f3322.org:8888/udp/233.50.201.51:5140
宁夏卫视,http://xrhui.f3322.org:8888/udp/233.50.201.57:5140
广西卫视,http://xrhui.f3322.org:8888/udp/233.50.201.49:5140
云南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.46:5140
CGTN-俄语,http://xrhui.f3322.org:8888/udp/233.50.201.39:5140
钱江频道,http://xrhui.f3322.org:8888/udp/233.50.201.132:5140
浙江经济生活,http://xrhui.f3322.org:8888/udp/233.50.201.133:5140
浙江教育,http://xrhui.f3322.org:8888/udp/233.50.201.134:5140
浙江民生,http://xrhui.f3322.org:8888/udp/233.50.201.136:5140
浙江news,http://xrhui.f3322.org:8888/udp/233.50.201.137:5140
浙江少儿,http://xrhui.f3322.org:8888/udp/233.50.201.138:5140
杭州1综合,http://xrhui.f3322.org:8888/udp/233.50.201.173:5140
杭州2明珠,http://xrhui.f3322.org:8888/udp/233.50.201.174:5140
杭州3生活,http://xrhui.f3322.org:8888/udp/233.50.201.175:5140
杭州4影视,http://xrhui.f3322.org:8888/udp/233.50.201.176:5140
杭州5青少,http://xrhui.f3322.org:8888/udp/233.50.201.177:5140
杭州导视,http://xrhui.f3322.org:8888/rtp/233.50.201.182:5140
黑龙江｜少儿,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
黑龙江｜少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
黑龙江｜影视,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
黑龙江｜影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
黑龙江｜文体,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
黑龙江｜文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
黑龙江｜新闻,http://[2409:8087:1a01:df::4036]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
黑龙江｜新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
黑龙江｜新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江｜科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
黑龙江｜科教,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
黑龙江｜都市,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江｜都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
黑龙江｜都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江｜鹤岗新闻综合,http://[2409:8087:1a01:df::4060]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
黑龙江｜佳木斯新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
黑龙江｜齐齐哈尔新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
黑龙江｜齐齐哈尔经济法制,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
黑龙江｜双鸭山综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
黑龙江｜鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
黑龙江｜佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
黑龙江｜齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
黑龙江｜齐齐哈尔经济法制,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
黑龙江｜双鸭山综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
山西｜社会与法治,http://api2.52tb.xyz/info?id=642&token=20230405tndmhg
咪咕直播 52,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕直播 53,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕直播 54,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕直播 55,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕直播 56,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8



🇨🇳｜吉林高清,#genre#

CCTV1,http://61.138.128.226:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://61.138.128.226:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://61.138.128.226:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://61.138.128.226:19901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.138.128.226:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.138.128.226:19901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://61.138.128.226:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://61.138.128.226:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://61.138.128.226:19901/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://61.138.128.226:19901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://61.138.128.226:19901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://183.237.246.14:9931/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://183.237.246.14:9931/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://183.237.246.14:9931/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.237.246.14:9931/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://183.237.246.14:9931/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://183.237.246.14:9931/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://58.220.219.14:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.220.219.14:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://58.220.219.14:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://58.220.219.14:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://58.220.219.14:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://58.220.219.14:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://58.220.219.14:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://58.220.219.14:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://58.220.219.14:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.220.219.14:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.220.219.14:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.220.219.14:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.220.219.14:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://58.220.219.14:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.220.219.14:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.220.219.14:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.220.219.14:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://58.220.219.14:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://58.220.219.14:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
江苏城市,http://58.220.219.14:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
江苏综艺,http://58.220.219.14:9901/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://58.220.219.14:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://58.220.219.14:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://58.220.219.14:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://58.220.219.14:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.220.219.14:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.220.219.14:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8
镇江1套,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江2套,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
泰州1套,http://stream1.mytaizhou.net/xwzh/sd/live.m3u8?_upt=f97c80491706200828
泰州2套,http://stream1.mytaizhou.net/jjsh/sd/live.m3u8?_upt=ce6b5e321706200861
泰州3套,http://stream1.mytaizhou.net/ysyl/sd/live.m3u8?_upt=014e4d741706200911
连云港1套,http://live.lyg1.com/zhpd/sd/live.m3u8
睢宁三农,http://221.229.243.45:9001/hls/live/live3/stream.m3u8
睢宁影视,http://221.229.243.45:9001/hls/live/live4/stream.m3u8
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
泗洪综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
连云港综合广播,http://live.lyg1.com/aac_zhgb/sd/live.m3u8
连云港交通广播,http://live.lyg1.com/aac_jtgb/sd/live.m3u8
连云港经济广播,http://live.lyg1.com/aac_902/sd/live.m3u8
CCTV2,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://124.128.73.58:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙卫视,http://58.220.219.14:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8
山西卫视,http://183.11.239.36:808/hls/59/index.m3u8
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
广西卫视,http://183.11.239.36:808/hls/56/index.m3u8
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/HasBahCa.m3u8
万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州影视文艺,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
永清影视频道,http://60.10.203.69:8000/4.m3u8
中国党员教育,http://12371ksc.v.kcdnvip.com/12371/dangyuanwang_1/index.m3u8
CCTV1,http://xrhui.f3322.org:8888/udp/233.50.201.118:5140
CCTV2,http://xrhui.f3322.org:8888/udp/233.50.201.119:5140
CCTV3,http://xrhui.f3322.org:8888/udp/233.50.201.196:5140
CCTV4,http://xrhui.f3322.org:8888/udp/233.50.201.4:5140
CCTV5,http://xrhui.f3322.org:8888/udp/233.50.201.197:5140
CCTV5+,http://xrhui.f3322.org:8888/udp/233.50.201.220:5140
CCTV6,http://xrhui.f3322.org:8888/udp/233.50.201.198:5140
CCTV7,http://xrhui.f3322.org:8888/udp/233.50.201.120:5140
CCTV8,http://xrhui.f3322.org:8888/udp/233.50.201.199:5140
CCTV9,http://xrhui.f3322.org:8888/udp/233.50.201.121:5140
CCTV10,http://xrhui.f3322.org:8888/udp/233.50.201.122:5140
CCTV11,http://xrhui.f3322.org:8888/udp/233.50.201.11:5140
CCTV12,http://xrhui.f3322.org:8888/udp/233.50.201.123:5140
CCTV13,http://xrhui.f3322.org:8888/udp/233.50.201.246:5140
CCTV14,http://xrhui.f3322.org:8888/udp/233.50.201.124:5140
CCTV15,http://xrhui.f3322.org:8888/udp/233.50.201.15:5140
CCTV16 4k,http://xrhui.f3322.org:8888/udp/233.50.201.63:5140
CCTV16,http://xrhui.f3322.org:8888/udp/233.50.201.192:5140
CCTV17,http://xrhui.f3322.org:8888/udp/233.50.201.35:5140
浙江卫视,http://xrhui.f3322.org:8888/udp/233.50.201.100:5140
深圳卫视,http://xrhui.f3322.org:8888/udp/233.50.201.101:5140
广东卫视,http://xrhui.f3322.org:8888/udp/233.50.201.102:5140
湖南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.103:5140
天津卫视,http://xrhui.f3322.org:8888/udp/233.50.201.104:5140
山东卫视,http://xrhui.f3322.org:8888/udp/233.50.201.105:5140
江苏卫视,http://xrhui.f3322.org:8888/udp/233.50.201.106:5140
北京卫视,http://xrhui.f3322.org:8888/udp/233.50.201.107:5140
四川卫视,http://xrhui.f3322.org:8888/udp/233.50.201.139:5140
河北卫视,http://xrhui.f3322.org:8888/udp/233.50.201.140:5140
辽宁卫视,http://xrhui.f3322.org:8888/udp/233.50.201.141:5140
贵州卫视,http://xrhui.f3322.org:8888/udp/233.50.201.142:5140
重庆卫视,http://xrhui.f3322.org:8888/udp/233.50.201.143:5140
河南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.144:5140
东南卫视,http://xrhui.f3322.org:8888/udp/233.50.201.146:5140
安徽卫视,http://xrhui.f3322.org:8888/udp/233.50.201.113:5140
湖北卫视,http://xrhui.f3322.org:8888/udp/233.50.201.114:5140
吉林卫视,http://xrhui.f3322.org:8888/udp/233.50.201.48:5140
中国教育一套,http://xrhui.f3322.org:8888/udp/233.50.201.75:5140
中国教育四套,http://xrhui.f3322.org:8888/udp/233.50.201.172:5140
凤凰卫视中文,http://xrhui.f3322.org:8888/udp/233.50.200.191:5140
凤凰卫视资讯,http://xrhui.f3322.org:8888/udp/233.50.200.192:5140
CGTN,http://xrhui.f3322.org:8888/udp/233.50.201.126:5140
CGTN-西班牙语,http://xrhui.f3322.org:8888/udp/233.50.201.36:5140
CGTN-法语,http://xrhui.f3322.org:8888/udp/233.50.201.37:5140
CGTN-阿拉伯语,http://xrhui.f3322.org:8888/udp/233.50.201.38:5140
宁波TV1,http://xrhui.f3322.org:8888/udp/233.50.201.168:5140
宁波TV2,http://xrhui.f3322.org:8888/udp/233.50.201.178:5140
宁波TV3,http://xrhui.f3322.org:8888/udp/233.50.201.179:5140
宁波TV4,http://xrhui.f3322.org:8888/udp/233.50.201.180:5140
宁波TV5,http://xrhui.f3322.org:8888/udp/233.50.201.181:5140
温州新闻,http://xrhui.f3322.org:8888/udp/233.50.201.87:5140
衢州新闻,http://xrhui.f3322.org:8888/udp/233.50.201.155:5140
绍兴新闻,http://xrhui.f3322.org:8888/udp/233.50.201.156:5140
台州-1,http://xrhui.f3322.org:8888/udp/233.50.201.157:5140
湖州公共,http://xrhui.f3322.org:8888/udp/233.50.201.158:5140
金华新闻,http://xrhui.f3322.org:8888/udp/233.50.201.161:5140
丽水新闻,http://xrhui.f3322.org:8888/udp/233.50.201.162:5140
嘉兴新闻,http://xrhui.f3322.org:8888/udp/233.50.201.163:5140
桐乡新闻,http://xrhui.f3322.org:8888/udp/233.50.201.169:5140
杭州导视,http://xrhui.f3322.org:8888/udp/233.50.201.182:5140
新视觉,http://xrhui.f3322.org:8888/udp/233.50.201.244:5140
欢笑剧场,http://xrhui.f3322.org:8888/udp/233.50.201.189:5140
都市剧场,http://xrhui.f3322.org:8888/udp/233.50.201.190:5140
YMG新闻,http://xrhui.f3322.org:8888/rtp/233.50.201.159:5140
法制天地,http://xrhui.f3322.org:8888/udp/233.50.201.191:5140
金鹰卡通,http://xrhui.f3322.org:8888/udp/233.50.201.73:5140
哈哈炫动,http://xrhui.f3322.org:8888/udp/233.50.201.74:5140
动漫秀场,http://xrhui.f3322.org:8888/udp/233.50.201.184:5140
游戏风云,http://xrhui.f3322.org:8888/udp/233.50.201.183:5140
乐游,http://xrhui.f3322.org:8888/udp/233.50.201.185:5140
金色学堂,http://xrhui.f3322.org:8888/udp/233.50.201.186:5140
生活时尚,http://xrhui.f3322.org:8888/udp/233.50.201.187:5140
茶频道,http://xrhui.f3322.org:8888/udp/233.50.201.188:5140
快乐垂钓,http://xrhui.f3322.org:8888/udp/233.50.201.109:5140
浙江之声广播,http://xrhui.f3322.org:8888/udp/233.50.201.79:5140
浙江新闻广播,http://xrhui.f3322.org:8888/udp/233.50.201.80:5140
经济频道广播,http://xrhui.f3322.org:8888/udp/233.50.201.81:5140
音乐调频广播,http://xrhui.f3322.org:8888/udp/233.50.201.82:5140
交通之声广播,http://xrhui.f3322.org:8888/udp/233.50.201.83:5140
旅游之声广播,http://xrhui.f3322.org:8888/udp/233.50.201.84:5140
城市之声广播,http://xrhui.f3322.org:8888/udp/233.50.201.85:5140
民生资讯广播,http://xrhui.f3322.org:8888/udp/233.50.201.86:5140
CCTV2,http://kms.erfiy.com:8884/udp/225.0.4.132:7980
CCTV3,http://kms.erfiy.com:8884/udp/225.0.4.142:7980
CCTV-4,http://kms.erfiy.com:8884/udp/225.0.4.176:7980
CCTV5,http://kms.erfiy.com:8884/udp/225.0.4.143:7980
CCTV5+,http://kms.erfiy.com:8884/udp/225.0.4.73:7980
CCTV6,http://kms.erfiy.com:8884/udp/225.0.4.144:7980
CCTV7,http://kms.erfiy.com:8884/udp/225.0.4.127:7980
CCTV8,http://kms.erfiy.com:8884/udp/225.0.4.137:7980
CCTV9,http://kms.erfiy.com:8884/udp/225.0.4.131:7980
CCTV10,http://kms.erfiy.com:8884/udp/225.0.4.130:7980
CCTV11,http://kms.erfiy.com:8884/udp/225.0.4.218:7980
CCTV12,http://kms.erfiy.com:8884/udp/225.0.4.129:7980
CCTV13,http://kms.erfiy.com:8884/udp/225.0.4.219:7980
CCTV-15,http://kms.erfiy.com:8884/udp/225.0.4.220:7980
CCTV17,http://kms.erfiy.com:8884/udp/225.0.4.179:7980
CETV-1,http://kms.erfiy.com:8884/udp/225.0.4.186:7980
爱上4K[3840x2160],http://kms.erfiy.com:8884/udp/225.0.4.226:7980
湖南卫视,http://kms.erfiy.com:8884/udp/225.0.4.75:7980
北京卫视,http://kms.erfiy.com:8884/udp/225.0.4.78:7980
江苏卫视,http://kms.erfiy.com:8884/udp/225.0.4.79:7980
东方卫视,http://kms.erfiy.com:8884/udp/225.0.4.80:7980
浙江卫视,http://kms.erfiy.com:8884/udp/225.0.4.81:7980
天津卫视,http://kms.erfiy.com:8884/udp/225.0.4.82:7980
广东卫视,http://kms.erfiy.com:8884/udp/225.0.4.84:7980
辽宁卫视,http://kms.erfiy.com:8884/udp/225.0.4.98:7980
安徽卫视,http://kms.erfiy.com:8884/udp/225.0.4.133:7980
贵州卫视,http://kms.erfiy.com:8884/udp/225.0.4.175:7980
重庆卫视,http://kms.erfiy.com:8884/udp/225.0.4.187:7980
精彩影视,http://kms.erfiy.com:8884/udp/225.0.4.231:7980
求索纪录,http://kms.erfiy.com:8884/udp/225.0.4.232:7980
茶频道,http://kms.erfiy.com:8884/udp/225.0.4.233:7980
重庆新闻,http://kms.erfiy.com:8884/udp/225.0.4.188:7980
重庆新农村,http://kms.erfiy.com:8884/udp/225.0.4.189:7980
CCTV5,http://183.11.239.36:808/hls/93/index.m3u8
CCTV6,http://183.11.239.36:808/hls/94/index.m3u8
CCTV7,http://183.11.239.36:808/hls/25/index.m3u8
CCTV8,http://183.11.239.36:808/hls/96/index.m3u8
CCTV9,http://183.11.239.36:808/hls/27/index.m3u8
CCTV10,http://183.11.239.36:808/hls/28/index.m3u8
CCTV11,http://183.11.239.36:808/hls/29/index.m3u8
CCTV12,http://183.11.239.36:808/hls/30/index.m3u8
广东大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8
