🇨🇳｜黑龙江ipv4,#genre#
CCTV17,http://xeace.cn:8888/udp/239.93.0.92:5140
爱上4K,http://xeace.cn:8888/udp/239.93.0.97:5140
CGTN英语,http://xeace.cn:8888/udp/239.93.0.104:5140
四川卫视,http://xeace.cn:8888/udp/239.93.0.20:1235
湖南卫视,http://xeace.cn:8888/udp/239.93.0.88:5140
江苏卫视,http://xeace.cn:8888/udp/239.93.0.89:5140
浙江卫视,http://xeace.cn:8888/udp/239.93.0.124:5140
东方卫视,http://xeace.cn:8888/udp/239.93.0.123:5140
北京卫视,http://xeace.cn:8888/udp/239.93.0.180:5140
深圳卫视,http://xeace.cn:8888/udp/239.93.0.182:5140
广东卫视,http://xeace.cn:8888/udp/239.93.0.181:5140
天津卫视,http://xeace.cn:8888/udp/239.93.0.167:5140
山东卫视,http://xeace.cn:8888/udp/239.93.0.168:5140
江西卫视,http://xeace.cn:8888/udp/239.93.0.134:5140
东南卫视,http://xeace.cn:8888/udp/239.93.0.42:5140
黑龙江卫视,http://xeace.cn:8888/udp/239.93.0.183:5140
重庆卫视,http://xeace.cn:8888/udp/239.93.1.107:5140
贵州卫视,http://xeace.cn:8888/udp/239.93.0.131:5140
湖北卫视,http://xeace.cn:8888/udp/239.93.0.250:5140
安徽卫视,http://xeace.cn:8888/udp/239.93.1.106:5140
河北卫视,http://xeace.cn:8888/udp/239.93.0.132:5140
辽宁卫视,http://xeace.cn:8888/udp/239.93.1.108:5140
河南卫视,http://xeace.cn:8888/udp/239.93.42.45:5140
广西卫视,http://xeace.cn:8888/udp/239.93.42.46:5140
云南卫视,http://xeace.cn:8888/udp/239.93.0.174:5140
吉林卫视,http://xeace.cn:8888/udp/239.93.0.248:5140
陕西卫视,http://xeace.cn:8888/udp/239.93.0.176:5140
山西卫视,http://xeace.cn:8888/udp/239.93.0.6:5140
内蒙古卫视,http://xeace.cn:8888/udp/239.93.0.8:5140
青海卫视,http://xeace.cn:8888/udp/239.93.0.192:5140
宁夏卫视,http://xeace.cn:8888/udp/239.93.0.247:5140
西藏卫视,http://xeace.cn:8888/udp/239.93.0.175:5140
新疆卫视,http://xeace.cn:8888/udp/239.93.0.194:5140
甘肃卫视,http://xeace.cn:8888/udp/239.93.0.81:5140
海南卫视,http://xeace.cn:8888/udp/239.93.0.80:5140
陕西农林,http://xeace.cn:8888/udp/239.93.0.100:5140
兵团卫视,http://xeace.cn:8888/udp/239.93.42.43:5140
峨眉电影,http://xeace.cn:8888/udp/239.93.0.252:5140
厦门卫视,http://xeace.cn:8888/udp/239.93.42.57:5140
三沙卫视,http://xeace.cn:8888/udp/239.93.42.58:5140
SCTV-2,http://xeace.cn:8888/udp/239.93.1.101:5140
SCTV-3,http://xeace.cn:8888/udp/239.93.1.102:5140
SCTV-4,http://xeace.cn:8888/udp/239.93.0.47:5140
SCTV-5,http://xeace.cn:8888/udp/239.93.0.166:5140
SCTV-6,http://xeace.cn:8888/udp/239.93.1.144:5140
SCTV-7,http://xeace.cn:8888/udp/239.93.0.219:5140
SCTV-科教,http://xeace.cn:8888/udp/239.93.42.44:5140
CDTV1,http://xeace.cn:8888/udp/239.93.0.16:5140
四川乡村,http://xeace.cn:8888/udp/239.93.0.52:5140
峨眉电影,http://xeace.cn:8888/udp/239.93.1.54:5140
康巴卫视,http://xeace.cn:8888/udp/239.93.0.41:5140
CDTV-2,http://xeace.cn:8888/udp/239.93.0.17:1239
CDTV-3,http://xeace.cn:8888/udp/239.93.0.18:1238
CDTV-4,http://xeace.cn:8888/udp/239.93.0.19:1250
CDTV-5,http://xeace.cn:8888/udp/239.93.1.231:5140
CDTV-6,http://xeace.cn:8888/udp/239.93.0.21:1251
CDTV-8,http://xeace.cn:8888/udp/239.93.0.22:1252
上海纪实,http://xeace.cn:8888/udp/239.93.1.137:5140
金鹰纪实,http://xeace.cn:8888/udp/239.93.0.130:5140
中国交通·四川,http://xeace.cn:8888/udp/239.93.0.142:5140
CETV-1,http://xeace.cn:8888/udp/239.93.1.111:5140
熊猫新闻,http://xeace.cn:8888/udp/239.93.1.112:5140
熊猫体娱,http://xeace.cn:8888/udp/239.93.0.94:5140
熊猫少儿,http://xeace.cn:8888/udp/239.93.1.189:5140
熊猫影院,http://xeace.cn:8888/udp/239.93.0.214:5140
睛彩四川,http://xeace.cn:8888/udp/239.93.0.126:5140
成都大运,http://xeace.cn:8888/udp/239.93.0.224:1281
熊猫频道,http://xeace.cn:8888/udp/239.93.0.211:9148
金熊猫卡通,http://xeace.cn:8888/udp/239.93.1.172:5140
炫动卡通,http://xeace.cn:8888/udp/239.93.0.173:5140
嘉佳卡通,http://xeace.cn:8888/udp/239.93.0.246:5140
收视导视,http://xeace.cn:8888/udp/239.93.1.39:5140
熊猫爱生活,http://xeace.cn:8888/udp/239.93.1.190:5140
大爱四川,http://xeace.cn:8888/udp/239.93.1.110:5140
大爱旅游,http://xeace.cn:8888/udp/239.93.42.70:5140
大爱生活,http://xeace.cn:8888/udp/239.93.42.71:5140
大爱时尚,http://xeace.cn:8888/udp/239.93.42.72:5140
斗牛财经,http://xeace.cn:8888/udp/239.93.42.62:5140
HD看电影,http://xeace.cn:8888/udp/239.93.42.47:5140
家政频道,http://xeace.cn:8888/udp/239.93.42.48:5140
CETV-4,http://xeace.cn:8888/udp/239.93.0.50:5140
经典电影,http://xeace.cn:8888/udp/239.93.0.57:9024
华语影院,http://xeace.cn:8888/udp/239.93.0.138:5140
星光院线,http://xeace.cn:8888/udp/239.93.0.139:5140
全球大片,http://xeace.cn:8888/udp/239.93.0.105:5140
热播剧场,http://xeace.cn:8888/udp/239.93.0.56:9020
热门剧场,http://xeace.cn:8888/udp/239.93.0.140:5140
港剧风云,http://xeace.cn:8888/udp/239.93.0.143:5140
谍战剧场,http://xeace.cn:8888/udp/239.93.0.95:5140
卡酷动画,http://xeace.cn:8888/udp/239.93.0.208:5140
金鹰卡通,http://xeace.cn:8888/udp/239.93.0.108:5140
优漫卡通,http://xeace.cn:8888/udp/239.93.0.251:5140
宝宝动画,http://xeace.cn:8888/udp/239.93.0.147:5140
少儿动画,http://xeace.cn:8888/udp/239.93.0.193:9000
青春动漫,http://xeace.cn:8888/udp/239.93.0.146:5140
热门综艺,http://xeace.cn:8888/udp/239.93.0.151:5140
音乐现场,http://xeace.cn:8888/udp/239.93.0.198:9044
戏曲精选,http://xeace.cn:8888/udp/239.93.0.144:5140
戏曲,http://xeace.cn:8888/udp/239.93.0.217:9208
魅力时尚,http://xeace.cn:8888/udp/239.93.0.190:9012
生活时尚,http://xeace.cn:8888/udp/239.93.0.106:5140
大爱旅游,http://xeace.cn:8888/udp/239.93.1.234:5140
大爱生活,http://xeace.cn:8888/udp/239.93.1.235:5140
大爱时尚,http://xeace.cn:8888/udp/239.93.1.157:4120
爱生活,http://xeace.cn:8888/udp/239.93.0.206:8028
财富天下,http://xeace.cn:8888/udp/239.93.0.116:9136
东方财经,http://xeace.cn:8888/udp/239.93.0.249:5140
股评汇,http://xeace.cn:8888/udp/239.93.0.141:5140
爱体育,http://xeace.cn:8888/udp/239.93.0.135:9008
汽车频道,http://xeace.cn:8888/udp/239.93.0.117:1292
足球,http://xeace.cn:8888/udp/239.93.0.197:9040
高网,http://xeace.cn:8888/udp/239.93.0.202:9068
台球,http://xeace.cn:8888/udp/239.93.0.203:9072
纪实人文,http://xeace.cn:8888/udp/239.93.1.154:5140
墨宝,http://xeace.cn:8888/udp/239.93.0.215:9132
军事,http://xeace.cn:8888/udp/239.93.0.204:9076
解密,http://xeace.cn:8888/udp/239.93.0.199:9048
地理,http://xeace.cn:8888/udp/239.93.0.200:9052
传奇,http://xeace.cn:8888/udp/239.93.0.235:1282
收视指南,http://xeace.cn:8888/udp/239.93.0.195:8012
资讯新干线,http://xeace.cn:8888/udp/239.93.0.236:1283
蓉城先锋,http://xeace.cn:8888/udp/239.93.0.91:2101
星空精选,http://xeace.cn:8888/udp/239.93.1.171:5140
每日影院,http://xeace.cn:8888/udp/239.93.42.35:5140
爱怀旧,http://xeace.cn:8888/udp/239.93.42.21:5140
爱喜剧,http://xeace.cn:8888/udp/239.93.42.9:5140
爱奇谈,http://xeace.cn:8888/udp/239.93.42.22:5140
爱科幻,http://xeace.cn:8888/udp/239.93.42.10:5140
爱动漫,http://xeace.cn:8888/udp/239.93.42.23:5140
绚影4K,http://xeace.cn:8888/udp/239.93.42.33:5140
中国体育1,http://xeace.cn:8888/udp/239.93.42.25:5140
中国体育2,http://xeace.cn:8888/udp/239.93.42.26:5140
中国体育3,http://xeace.cn:8888/udp/239.93.42.27:5140
精彩推荐,http://xeace.cn:8888/udp/239.93.1.5:5140
红原日干乔,http://xeace.cn:8888/udp/239.93.0.178:5140
红原月亮湾,http://xeace.cn:8888/udp/239.93.0.209:5140
自贡灯会,http://xeace.cn:8888/udp/239.93.0.98:5140
雅克音乐季直播,http://xeace.cn:8888/udp/239.93.1.237:5140
雅克音乐季宣传,http://xeace.cn:8888/udp/239.93.1.43:5140
云演艺直播,http://xeace.cn:8888/udp/239.93.42.59:5140
云演艺宣传,http://xeace.cn:8888/udp/239.93.42.60:5140
CCTV1,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000488
CCTV2,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000061
CCTV3,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000062
CCTV4,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000063
CCTV5,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000064
CCTV5+,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000246
CCTV6,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000065
CCTV7,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000127
CCTV8,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000066
CCTV9,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000128
CCTV10,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000129
CCTV11,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000130
CCTV12,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000131
CCTV13,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000067
CCTV14,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000132
CCTV15,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000133
CCTV17,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000204
CCTV电视指南,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000164
CCTV女性时尚,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000176
CCTV世界地理,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000177
中央新影-老故事,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000166
书画,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000180
CGTN,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000134
CETV1中教1台,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000135
CETV4中教2台,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000492
北京卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000083
东方卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000093
重庆卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000107
黑龙江卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000095
吉林卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000097
延边卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000117
辽宁卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000058
内蒙古卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000110
宁夏卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000118
甘肃卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000119
青海卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000111
河北卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000108
山西卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000109
山东卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000099
安徽卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000096
湖北卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000102
湖南卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000086
江西卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000098
江苏卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000085
浙江卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000094
广东卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000092
深圳卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000100
广西卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000116
贵州卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000101
四川卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000103
新疆卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000150
兵团卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000124
西藏卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000121
网络棋牌,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000141
北方导视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000187
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000068
辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000070
辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000071
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000611
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000073
辽宁教育青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000075
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000076
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000077
沈阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000059
大连新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000273
鞍山新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000274
抚顺综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000275
丹东新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000276
锦州新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000277
营口新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000278
阜新综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000279
辽阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000280
